timestamp, rtt_avg
1616159945,19.31
1616159946,18.46
1616159947,15.14
1616159949,15.97
1616159952,511.58
1616159953,11.43
1616159954,13.66
1616159955,13.81
1616159956,17.98
1616159957,15.08
1616159958,15.84
1616159959,10.88
1616159964,1014.07
1616159965,18.7
1616159968,512.63
1616159969,18.05
1616159970,22.5
1616159971,13.76
1616159973,13.31
1616159974,12.4
1616159975,13.84
1616159976,14.39
1616159977,15.23
1616159980,509.07
1616159981,18.22
1616159984,509.99
1616159985,11.13
1616159986,7.44
1616159987,15.55
1616159988,12.68
1616159989,17.19
1616159990,13.52
1616159993,510.65
1616159994,14.87
1616159995,22.13
1616159999,508.82
1616160002,511.9
1616160005,518.51
1616160006,14.26
1616160007,11.94
1616160008,12.52
1616160011,510.83
1616160012,14.22
1616160013,18.31
1616160016,513.22
1616160017,24.53
1616160020,511.9
1616160021,22.47
1616160022,22.08
1616160026,517.85
1616160027,16.94
1616160030,508.54
1616160033,513.92
1616160034,14.55
1616160035,20.75
1616160038,515.45
1616160039,14.6
1616160042,514.94
1616160043,17.75
1616160044,14.99
1616160047,514.68
1616160048,17.87
1616160049,17.22
1616160051,18.07
1616160052,19.94
1616160053,16.22
1616160054,16.04
1616160055,15.91
1616160056,19.64
1616160057,11.61
1616160058,21.95
1616160059,25.0
1616160060,11.97
1616160063,513.0
1616160066,511.16
1616160069,508.47
1616160070,16.87
1616160074,510.92
1616160075,11.64
1616160076,14.38
1616160077,17.84
1616160078,13.76
1616160079,16.05
1616160080,13.89
1616160083,509.96
1616160084,11.02
1616160085,12.67
1616160086,109.03
1616160088,10.88
1616160089,11.04
1616160090,12.51
1616160091,18.42
1616160092,25.23
1616160095,512.24
1616160098,511.99
1616160099,15.97
1616160100,13.57
1616160101,16.27
1616160102,18.45
1616160103,20.81
1616160106,511.73
1616160107,11.28
1616160108,7.33
1616160110,12.01
1616160111,14.65
1616160112,13.5
1616160115,513.77
1616160116,9.48
1616160117,17.07
1616160118,14.15
1616160119,8.89
1616160120,12.29
1616160123,513.38
1616160124,21.96
1616160127,511.15
1616160128,14.02
1616160129,16.08
1616160130,23.52
1616160132,20.63
1616160133,14.57
1616160134,13.77
1616160135,16.52
1616160136,10.57
1616160137,14.17
1616160138,16.2
1616160139,13.5
1616160140,9.58
1616160141,14.67
1616160142,13.17
1616160145,510.57
1616160146,11.58
1616160147,18.66
1616160148,13.74
1616160149,9.38
1616160151,16.53
1616160152,14.76
1616160153,12.93
1616160154,10.39
1616160155,21.73
1616160156,12.21
1616160157,19.16
1616160160,509.87
1616160161,17.27
1616160162,14.06
1616160163,15.38
1616160164,9.76
1616160165,14.44
1616160166,13.53
1616160167,10.67
1616160168,14.95
1616160170,14.43
1616160171,8.96
1616160172,18.26
1616160173,13.75
1616160174,13.06
1616160175,13.78
1616160176,12.86
1616160177,11.96
1616160178,6.83
1616160179,13.43
1616160180,12.25
1616160181,11.01
1616160182,10.53
1616160183,9.41
1616160184,10.62
1616160185,14.68
1616160186,4.13
1616160187,11.55
1616160188,5.4
1616160189,6.75
1616160191,11.5
1616160192,10.62
1616160193,12.46
1616160194,9.66
1616160195,6.18
1616160196,13.17
1616160197,12.46
1616160198,9.05
1616160199,12.97
1616160200,7.23
1616160201,7.77
1616160202,6.52
1616160203,22.52
1616160204,5.76
1616160205,11.78
1616160206,4.47
1616160207,11.79
1616160210,505.79
1616160211,13.47
1616160212,4.6
1616160213,4.27
1616160214,4.04
1616160215,10.98
1616160217,3.62
1616160218,4.81
1616160219,4.86
1616160220,5.45
1616160221,8.22
1616160222,5.36
1616160223,4.71
1616160224,6.6
1616160225,7.8
1616160226,6.28
1616160227,9.57
1616160228,7.91
1616160229,5.79
1616160230,5.18
1616160231,14.41
1616160232,4.26
1616160233,6.87
1616160234,12.15
1616160235,10.36
1616160236,3.94
1616160237,5.5
1616160238,4.57
1616160239,6.13
1616160242,506.87
1616160243,14.04
1616160244,16.62
1616160245,8.02
1616160246,11.25
1616160248,9.61
1616160249,7.47
1616160250,11.19
1616160251,5.65
1616160252,5.67
1616160253,9.8
1616160254,8.32
1616160255,11.33
1616160256,9.41
1616160257,6.36
1616160258,7.32
1616160259,7.08
1616160260,5.43
1616160261,7.99
1616160262,13.6
1616160263,13.12
1616160264,5.13
1616160265,6.93
1616160266,6.16
1616160267,8.91
1616160268,8.36
1616160269,4.71
1616160270,5.2
1616160271,9.08
1616160272,4.48
1616160273,2.96
1616160274,4.17
1616160275,4.5
1616160277,4.03
1616160278,3.21
1616160279,5.12
1616160280,6.47
1616160281,4.64
1616160282,4.61
1616160283,4.17
1616160284,5.38
1616160285,4.19
1616160286,5.79
1616160287,3.56
1616160288,3.92
1616160289,4.1
1616160290,5.47
1616160291,4.68
1616160292,5.17
1616160293,3.64
1616160294,3.57
1616160295,10.48
1616160296,4.71
1616160297,3.46
1616160298,4.0
1616160299,11.24
1616160300,3.54
1616160301,4.09
1616160302,3.69
1616160303,3.74
1616160304,3.62
1616160305,7.47
1616160306,4.31
1616160307,3.59
1616160308,4.27
1616160309,3.63
1616160310,4.32
1616160311,7.95
1616160312,6.01
1616160313,3.91
1616160314,3.5
1616160315,10.8
1616160316,4.39
1616160318,4.14
1616160319,2.96
1616160320,8.92
1616160321,3.4
1616160322,4.8
1616160323,5.27
1616160324,4.08
1616160325,3.24
1616160326,4.18
1616160327,33.07
1616160328,5.88
1616160329,3.06
1616160330,4.37
1616160331,7.17
1616160332,7.97
1616160333,6.2
1616160334,10.7
1616160335,12.76
1616160336,8.94
1616160337,8.51
1616160338,3.89
1616160339,7.56
1616160340,12.46
1616160341,10.07
1616160342,8.25
1616160343,7.77
1616160344,7.48
1616160345,6.46
1616160347,5.37
1616160348,5.13
1616160349,6.14
1616160350,3.76
1616160351,3.8
1616160352,3.18
1616160353,3.43
1616160354,3.87
1616160355,3.67
1616160356,4.28
1616160357,4.24
1616160358,3.61
1616160359,4.53
1616160360,3.61
1616160361,4.11
1616160362,5.63
1616160363,12.83
1616160364,7.75
1616160365,6.06
1616160366,9.04
1616160367,7.32
1616160368,3.91
1616160369,5.28
1616160370,3.97
1616160371,4.13
1616160372,4.45
1616160373,19.51
1616160374,4.38
1616160375,6.29
1616160376,5.34
1616160377,3.74
1616160378,4.0
1616160379,5.34
1616160380,3.77
1616160381,3.81
1616160382,3.37
1616160383,3.85
1616160384,3.54
1616160385,3.95
1616160387,3.94
1616160388,4.45
1616160389,3.45
1616160390,4.2
1616160391,3.98
1616160392,3.78
1616160393,3.89
1616160394,4.34
1616160395,6.31
1616160396,4.43
1616160397,3.65
1616160398,2.99
1616160399,3.1
1616160400,3.9
1616160401,3.39
1616160402,3.21
1616160403,6.87
1616160404,3.42
1616160405,3.8
1616160406,4.61
1616160407,6.67
1616160408,8.03
1616160409,4.09
1616160410,4.3
1616160411,5.92
1616160412,5.85
1616160413,4.71
1616160414,3.5
1616160415,4.47
1616160416,3.72
1616160417,4.64
1616160418,4.5
1616160419,4.34
1616160420,7.74
1616160421,3.63
1616160422,3.37
1616160423,4.05
1616160424,4.32
1616160425,5.67
1616160426,7.3
1616160427,9.29
1616160430,508.59
1616160432,29.85
1616160433,7.59
1616160434,7.15
1616160435,6.44
1616160436,5.83
1616160437,6.37
1616160438,8.51
1616160439,6.15
1616160440,12.66
1616160441,9.63
1616160442,8.92
1616160443,8.86
1616160444,8.38
1616160445,5.5
1616160446,11.67
1616160447,6.32
1616160448,8.69
1616160449,4.64
1616160450,6.73
1616160451,5.59
1616160452,6.25
1616160453,6.7
1616160454,5.35
1616160455,4.28
1616160456,4.04
1616160457,4.19
1616160458,4.04
1616160459,3.48
1616160460,4.56
1616160461,3.77
1616160463,4.54
1616160464,3.88
1616160465,3.83
1616160466,4.31
1616160467,3.22
1616160468,3.82
1616160469,4.0
1616160470,3.11
1616160471,4.05
1616160472,4.84
1616160473,3.96
1616160474,4.68
1616160475,3.87
1616160476,4.25
1616160477,3.81
1616160478,4.09
1616160479,5.46
1616160480,6.41
1616160481,4.13
1616160482,3.36
1616160483,5.24
1616160484,8.23
1616160485,7.33
1616160486,84.86
1616160487,7.75
1616160488,6.35
1616160489,4.93
1616160490,5.49
1616160491,3.71
1616160493,6.08
1616160494,9.13
1616160495,5.45
1616160496,3.26
1616160497,3.36
1616160498,3.82
1616160499,3.48
1616160500,3.62
1616160501,3.96
1616160502,3.82
1616160503,3.55
1616160504,3.14
1616160505,3.66
1616160506,3.28
1616160507,5.28
1616160508,3.24
1616160509,4.25
1616160510,4.03
1616160511,10.41
1616160512,6.2
1616160513,3.64
1616160514,3.68
1616160515,9.1
1616160516,5.58
1616160517,6.87
1616160518,7.91
1616160519,7.01
1616160520,7.03
1616160521,3.71
1616160522,3.21
1616160523,3.35
1616160524,2.94
1616160525,3.59
1616160526,4.3
1616160527,3.37
1616160528,4.16
1616160529,4.19
1616160530,3.61
1616160531,4.12
1616160532,3.81
1616160533,4.02
1616160534,3.53
1616160536,3.65
1616160537,3.85
1616160538,2.24
1616160539,8.19
1616160540,8.69
1616160541,4.14
1616160542,5.56
1616160543,4.59
1616160544,4.17
1616160545,3.94
1616160546,4.91
1616160547,3.12
1616160548,4.33
1616160549,4.43
1616160550,4.26
1616160553,505.62
1616160554,3.89
1616160555,8.12
1616160556,6.86
1616160557,4.06
1616160558,8.05
1616160559,9.2
1616160560,6.38
1616160561,4.68
1616160562,10.15
1616160563,3.35
1616160564,3.78
1616160565,3.96
1616160566,10.66
1616160567,5.85
1616160568,3.82
1616160569,3.16
1616160570,3.06
1616160571,3.33
1616160572,4.5
1616160573,4.3
1616160574,7.81
1616160575,5.09
1616160577,7.3
1616160578,6.88
1616160579,11.77
1616160582,509.99
1616160583,12.9
1616160586,571.61
1616160587,6.62
1616160590,505.17
1616160591,12.21
1616160592,7.55
1616160593,5.0
1616160594,12.9
1616160595,11.03
1616160596,6.49
1616160597,5.95
1616160598,9.31
1616160599,3.49
1616160600,3.05
1616160601,4.48
1616160602,10.0
1616160604,3.92
1616160605,5.49
1616160606,3.32
1616160607,5.98
1616160608,4.96
1616160609,3.16
1616160610,3.13
1616160611,4.13
1616160612,3.77
1616160613,3.96
1616160614,4.08
1616160615,3.6
1616160616,5.3
1616160617,4.03
1616160618,3.95
1616160619,7.64
1616160620,4.22
1616160621,6.93
1616160622,2.59
1616160625,503.45
1616160626,9.17
1616160627,16.02
1616160628,5.96
1616160629,4.19
1616160630,10.35
1616160631,8.28
1616160632,7.95
1616160633,7.89
1616160634,16.59
1616160635,7.4
1616160636,6.09
1616160637,8.74
1616160638,10.04
1616160640,6.72
1616160641,6.45
1616160642,3.89
1616160643,9.79
1616160644,6.8
1616160645,4.9
1616160646,14.15
1616160647,12.14
1616160648,96.0
1616160649,8.25
1616160650,10.99
1616160651,7.81
1616160652,7.64
1616160653,7.9
1616160654,10.08
1616160655,7.75
1616160657,9.44
1616160658,8.46
1616160661,509.91
1616160664,510.39
1616160667,510.62
1616160668,16.08
1616160669,20.54
1616160670,13.42
1616160673,511.28
1616160674,22.39
1616160675,15.99
1616160676,16.07
1616160677,14.23
1616160678,12.83
1616160679,11.46
1616160680,16.79
1616160682,12.62
1616160683,12.72
1616160684,14.2
1616160685,13.99
1616160686,4.69
1616160687,10.74
1616160690,510.02
1616160691,12.72
1616160692,17.01
1616160693,19.23
1616160694,12.91
1616160695,12.52
1616160696,16.21
1616160697,14.45
1616160698,21.06
1616160701,510.23
1616160703,11.1
1616160704,15.5
1616160705,21.45
1616160706,12.62
1616160707,26.51
1616160708,13.5
1616160709,23.29
1616160712,509.24
1616160717,1010.52
1616160718,18.07
1616160719,22.02
1616160722,512.48
1616160725,509.29
1616160726,12.93
1616160728,18.32
1616160729,18.41
1616160730,23.51
1616160731,21.71
1616160734,511.69
1616160735,20.3
1616160736,11.76
1616160737,7.79
1616160738,23.87
1616160739,22.83
1616160740,23.36
1616160741,15.54
1616160742,15.46
1616160744,16.34
1616160745,17.4
1616160748,516.65
1616160749,26.68
1616160750,20.15
1616160755,1007.23
1616160756,15.08
1616160757,14.34
1616160760,518.11
1616160761,14.38
1616160762,22.44
1616160763,22.69
1616160765,22.49
1616160768,515.65
1616160771,512.17
1616160772,19.66
1616160773,8.5
1616160776,512.46
1616160777,21.21
1616160780,510.52
1616160781,15.69
1616160782,18.5
1616160783,26.02
1616160784,19.17
1616160787,516.22
1616160789,14.28
1616160790,10.45
1616160791,12.22
1616160792,14.95
1616160793,14.92
1616160794,14.38
1616160795,18.41
1616160796,10.89
1616160797,9.21
1616160798,20.22
1616160799,20.27
1616160801,91.67
1616160802,7.5
1616160803,13.98
1616160806,511.47
1616160807,17.12
1616160808,17.11
1616160809,18.64
1616160810,28.47
1616160811,23.43
1616160812,16.43
1616160815,515.3
1616160816,19.18
1616160817,17.47
1616160819,15.77
1616160820,21.46
1616160821,22.37
1616160822,15.57
1616160825,513.49
1616160826,16.16
1616160827,15.03
1616160828,17.15
1616160829,14.54
1616160830,18.94
1616160833,515.22
1616160834,11.5
1616160835,18.43
1616160838,511.01
1616160840,12.08
1616160841,18.48
1616160842,22.16
1616160843,18.33
1616160844,22.25
1616160845,16.03
1616160846,16.46
1616160849,509.69
1616160850,17.31
1616160853,515.15
1616160854,17.81
1616160855,17.44
1616160856,10.38
1616160858,14.14
1616160859,12.48
1616160862,513.29
1616160863,7.73
1616160866,514.63
1616160869,511.67
1616160870,19.63
1616160873,510.71
1616160874,10.48
1616160875,17.36
1616160876,10.62
1616160877,12.83
1616160878,15.04
1616160879,14.89
1616160880,17.54
1616160881,10.77
1616160883,17.34
1616160886,512.16
1616160887,9.61
1616160890,511.19
1616160893,511.07
1616160896,515.98
1616160897,10.41
1616160900,514.83
1616160903,510.9
1616160904,14.61
1616160905,16.56
1616160908,509.66
1616160909,14.07
1616160910,20.7
1616160911,17.4
1616160912,11.66
1616160916,521.08
1616160919,513.39
1616160920,14.74
1616160921,9.09
1616160922,17.41
1616160923,18.17
1616160924,10.13
1616160927,516.05
1616160928,12.68
1616160929,20.8
1616160930,17.59
1616160931,10.96
1616160932,18.65
1616160935,518.84
1616160938,511.69
1616160940,15.08
1616160941,8.26
1616160942,14.95
1616160943,13.37
1616160946,510.12
1616160949,505.75
1616160950,12.59
1616160951,11.72
1616160954,517.35
1616160955,11.18
1616160956,13.21
1616160957,19.65
1616160958,18.33
1616160959,14.5
1616160962,512.67
1616160963,13.4
1616160965,13.24
1616160966,18.4
1616160967,11.47
1616160970,509.15
1616160971,12.7
1616160972,8.23
1616160973,10.01
1616160974,12.18
1616160975,10.16
1616160976,13.26
1616160977,12.42
1616160978,8.13
1616160979,13.68
1616160980,17.43
1616160981,20.7
1616160982,22.74
1616160985,514.14
1616160987,20.51
1616160990,512.02
1616160991,22.36
1616160992,11.73
1616160993,17.75
1616160996,511.69
1616160997,15.58
1616160998,16.0
1616160999,13.38
1616161000,14.98
1616161001,14.36
1616161004,511.81
1616161007,511.11
1616161012,1007.23
1616161013,12.13
1616161014,11.16
1616161016,19.2
1616161017,15.19
1616161018,15.35
1616161019,13.86
1616161020,16.77
1616161023,506.45
1616161024,14.83
1616161025,12.92
1616161026,21.14
1616161027,10.73
1616161028,9.06
1616161029,19.01
1616161030,15.12
1616161031,13.2
1616161032,14.07
1616161033,11.52
1616161037,507.63
1616161038,15.68
1616161039,12.12
1616161040,18.14
1616161041,16.65
1616161042,18.6
1616161043,13.6
1616161046,509.05
1616161047,10.09
1616161048,9.13
1616161049,12.19
1616161050,10.99
1616161053,510.13
1616161054,13.91
1616161057,518.04
1616161058,9.08
1616161059,12.88
1616161061,14.37
1616161062,14.65
1616161063,10.73
1616161064,15.21
1616161065,13.65
1616161066,9.24
1616161069,509.04
1616161070,11.37
1616161071,11.32
1616161072,11.08
1616161073,8.31
1616161074,9.93
1616161075,65.55
1616161076,11.43
1616161077,11.73
1616161078,7.62
1616161082,505.88
1616161083,9.96
1616161084,9.88
1616161085,8.3
1616161086,9.36
1616161087,5.58
1616161088,10.0
1616161089,6.75
1616161090,3.84
1616161091,3.87
1616161092,2.83
1616161093,4.0
1616161094,3.28
1616161095,3.72
1616161096,7.67
1616161097,7.23
1616161098,4.29
1616161099,9.53
1616161100,8.89
1616161101,11.89
1616161102,6.68
1616161103,4.98
1616161104,3.84
1616161105,3.9
1616161106,11.34
1616161107,9.57
1616161108,6.91
1616161109,5.53
1616161110,6.73
1616161111,5.98
1616161112,4.92
1616161114,12.21
1616161115,7.16
1616161116,10.21
1616161117,5.98
1616161118,7.48
1616161119,6.45
1616161120,9.35
1616161121,7.8
1616161122,5.15
1616161123,4.3
1616161124,4.42
1616161125,3.78
1616161126,4.74
1616161127,6.47
1616161128,11.01
1616161129,4.61
1616161130,4.35
1616161131,3.88
1616161132,6.87
1616161133,3.67
1616161134,3.4
1616161135,5.0
1616161136,13.04
1616161137,3.13
1616161138,3.87
1616161139,10.31
1616161140,11.91
1616161141,3.87
1616161142,4.0
1616161143,11.69
1616161144,5.99
1616161145,6.01
1616161147,8.81
1616161148,10.03
1616161149,5.61
1616161150,4.04
1616161151,9.53
1616161152,14.6
1616161153,6.97
1616161154,6.58
1616161155,5.08
1616161158,502.52
1616161159,4.77
1616161160,15.1
1616161161,7.57
1616161162,5.02
1616161165,505.27
1616161166,5.82
1616161167,9.33
1616161168,11.41
1616161169,9.01
1616161170,8.26
1616161171,10.68
1616161172,9.74
1616161173,2.95
1616161174,3.84
1616161177,506.51
1616161178,3.59
1616161179,3.45
1616161180,3.39
1616161181,4.75
1616161182,4.25
1616161184,5.57
1616161185,4.04
1616161186,2.99
1616161187,3.38
1616161188,4.57
1616161189,3.86
1616161190,3.53
1616161191,3.78
1616161192,9.26
1616161193,4.49
1616161194,6.98
1616161195,8.29
1616161196,12.11
1616161197,4.2
1616161200,506.26
1616161201,7.26
1616161202,7.9
1616161203,10.65
1616161204,10.91
1616161205,4.19
1616161206,3.57
1616161207,4.02
1616161208,4.68
1616161209,5.48
1616161210,5.17
1616161211,4.58
1616161212,7.15
1616161213,4.75
1616161214,10.0
1616161215,7.89
1616161216,2.94
1616161217,3.8
1616161218,4.05
1616161219,8.88
1616161220,3.3
1616161222,4.06
1616161223,3.89
1616161226,502.95
1616161227,3.91
1616161228,10.06
1616161229,3.63
1616161230,6.81
1616161231,5.91
1616161232,7.69
1616161233,3.51
1616161234,3.95
1616161235,3.92
1616161236,8.58
1616161237,3.02
1616161238,3.74
1616161239,5.06
1616161240,8.52
1616161241,3.53
1616161242,4.05
1616161243,3.01
1616161244,4.98
1616161245,5.13
1616161246,4.14
1616161247,3.26
1616161248,6.22
1616161251,504.52
1616161252,11.1
1616161253,9.28
1616161255,134.92
1616161256,11.43
1616161257,8.96
1616161258,10.32
1616161259,6.25
1616161260,10.63
1616161261,5.6
1616161262,6.13
1616161263,8.83
1616161264,13.5
1616161265,8.76
1616161266,7.07
1616161267,4.59
1616161268,4.36
1616161269,4.51
1616161270,6.96
1616161271,7.39
1616161272,3.71
1616161273,4.23
1616161274,7.46
1616161275,5.99
1616161276,6.7
1616161277,4.38
1616161279,3.77
1616161280,3.91
1616161281,5.37
1616161282,7.64
1616161283,3.69
1616161284,3.76
1616161285,4.42
1616161286,3.78
1616161287,3.12
1616161288,3.84
1616161289,4.15
1616161290,3.37
1616161291,3.62
1616161292,4.54
1616161293,4.83
1616161294,3.96
1616161295,4.23
1616161296,3.97
1616161297,4.53
1616161298,4.59
1616161299,3.19
1616161300,5.91
1616161301,3.53
1616161302,4.59
1616161303,4.92
1616161304,3.51
1616161305,4.02
1616161306,3.61
1616161307,4.57
1616161308,7.29
1616161309,3.27
1616161310,4.13
1616161311,7.87
1616161312,4.04
1616161313,3.53
1616161314,6.19
1616161315,7.25
1616161316,6.25
1616161317,7.5
1616161318,5.88
1616161319,6.48
1616161320,4.79
1616161322,5.46
1616161323,5.94
1616161324,5.72
1616161325,4.08
1616161326,6.33
1616161327,3.51
1616161328,3.4
1616161329,3.93
1616161330,4.04
1616161331,3.84
1616161332,5.5
1616161333,10.7
1616161334,7.44
1616161337,627.86
1616161338,4.15
1616161339,7.99
1616161340,4.33
1616161341,7.18
1616161343,6.98
1616161344,4.71
1616161345,4.35
1616161346,10.24
1616161347,4.49
1616161348,4.21
1616161349,4.14
1616161350,4.18
1616161351,3.86
1616161352,4.45
1616161353,3.81
1616161354,6.44
1616161355,4.29
1616161356,4.33
1616161357,2.93
1616161358,3.85
1616161359,6.61
1616161360,4.34
1616161361,4.34
1616161362,3.46
1616161363,10.16
1616161364,3.3
1616161365,3.82
1616161366,4.72
1616161367,4.73
1616161368,5.93
1616161369,4.88
1616161370,4.28
1616161371,7.14
1616161372,3.86
1616161373,4.18
1616161374,4.62
1616161375,8.55
1616161376,4.02
1616161377,3.53
1616161378,3.1
1616161379,7.21
1616161380,4.23
1616161381,3.31
1616161382,8.36
1616161383,3.64
1616161385,4.17
1616161386,7.41
1616161387,8.53
1616161388,3.38
1616161389,4.08
1616161390,4.42
1616161391,4.17
1616161392,3.21
1616161393,2.88
1616161394,3.35
1616161395,4.0
1616161396,3.46
1616161397,3.44
1616161398,8.1
1616161399,7.49
1616161400,8.42
1616161401,4.28
1616161402,3.45
1616161403,5.05
1616161404,6.96
1616161405,6.03
1616161406,4.67
1616161407,7.52
1616161408,7.8
1616161409,3.33
1616161410,3.13
1616161411,6.84
1616161412,3.98
1616161413,3.65
1616161414,4.2
1616161415,7.5
1616161416,3.73
1616161417,3.63
1616161418,3.98
1616161421,503.32
1616161422,4.0
1616161423,9.3
1616161424,2.92
1616161425,4.57
1616161426,5.08
1616161427,4.85
1616161429,3.88
1616161430,3.16
1616161431,6.04
1616161432,7.33
1616161433,3.43
1616161434,4.17
1616161435,3.3
1616161436,4.29
1616161437,3.45
1616161438,4.36
1616161439,3.95
1616161440,4.64
1616161441,7.48
1616161442,4.21
1616161443,7.08
1616161444,5.35
1616161445,7.83
1616161446,6.61
1616161447,10.05
1616161448,7.87
1616161449,8.74
1616161450,6.93
1616161451,8.22
1616161453,103.44
1616161454,10.34
1616161455,8.48
1616161456,7.21
1616161457,5.18
1616161458,9.8
1616161459,4.65
1616161460,5.14
1616161461,8.9
1616161462,4.16
1616161463,5.86
1616161464,10.97
1616161465,7.31
1616161466,5.41
1616161467,3.56
1616161468,6.34
1616161469,10.93
1616161470,9.66
1616161471,7.18
1616161472,7.26
1616161473,7.9
1616161474,3.6
1616161475,9.94
1616161476,6.65
1616161477,8.27
1616161478,3.77
1616161481,504.38
1616161482,6.59
1616161483,4.07
1616161485,5.98
1616161486,6.09
1616161487,5.11
1616161488,5.67
1616161489,6.28
1616161490,6.39
1616161491,4.31
1616161492,3.74
1616161493,7.92
1616161494,9.35
1616161495,5.34
1616161496,3.8
1616161497,4.97
1616161498,3.61
1616161499,3.8
1616161500,3.84
1616161501,5.8
1616161502,3.46
1616161503,8.09
1616161504,4.78
1616161505,3.62
1616161506,3.92
1616161507,3.18
1616161508,3.63
1616161509,8.64
1616161510,5.74
1616161511,6.83
1616161512,3.93
1616161513,5.72
1616161514,3.42
1616161515,8.28
1616161516,4.13
1616161517,3.23
1616161518,3.33
1616161519,8.0
1616161520,6.52
1616161521,5.65
1616161522,8.14
1616161524,12.1
1616161525,10.65
1616161528,508.52
1616161529,9.4
1616161530,14.72
1616161533,507.54
1616161534,15.98
1616161535,14.78
1616161536,19.75
1616161539,507.33
1616161540,10.93
1616161543,507.31
1616161544,14.97
1616161545,13.69
1616161546,11.55
1616161547,13.17
1616161548,10.93
1616161551,509.87
1616161552,7.19
1616161554,16.18
1616161555,13.74
1616161556,12.2
1616161557,13.32
1616161558,12.9
1616161559,14.08
1616161560,14.16
1616161561,15.43
1616161562,8.68
1616161563,13.65
1616161564,12.33
1616161565,13.24
1616161566,10.86
1616161567,19.12
1616161568,17.58
1616161569,11.34
1616161571,15.61
1616161572,18.19
1616161573,7.17
1616161574,18.88
1616161575,15.77
1616161576,15.18
1616161577,14.45
1616161578,52.81
1616161581,508.06
1616161582,13.03
1616161583,10.42
1616161584,12.91
1616161585,14.8
1616161587,13.6
1616161588,10.71
1616161589,11.08
1616161590,10.04
1616161591,15.82
1616161592,10.2
1616161593,13.78
1616161594,10.02
1616161597,514.41
1616161598,9.74
1616161599,11.08
1616161600,10.22
1616161601,12.56
1616161602,7.06
1616161603,13.3
1616161604,7.19
1616161605,9.31
1616161606,12.02
1616161609,506.03
1616161610,12.52
1616161612,14.11
