"timestamp","inputBitrate","demuxBitrate","demuxCorrupted","demuxDiscontinuity","sendBitrate","framesDisplayed","playedAudioBuffers","decodedVideo","decodedAudio","framesDisplayedAux","playedAudioBuffersAux","decodedVideoAux","decodedAudioAux","framesDisplayedCalc","playedAudioBuffersCalc","decodedVideoCalc","decodedAudioCalc"
1621258281,0,0,0,0,0,51123,79250,103044,158557,51099,79216,102996,158489,24,34,48,68
1621258282,0,0,0,0,0,51155,79296,103108,158649,51123,79250,103044,158557,32,46,64,92
1621258283,0,0,0,0,0,51187,79342,103172,158741,51155,79296,103108,158649,32,46,64,92
1621258284,0,0,0,0,0,51219,79388,103236,158833,51187,79342,103172,158741,32,46,64,92
1621258285,0,0,0,0,0,51243,79423,103284,158903,51219,79388,103236,158833,24,35,48,70
1621258286,0,0,0,0,0,51275,79469,103348,158995,51243,79423,103284,158903,32,46,64,92
1621258287,0,0,0,0,0,51307,79514,103412,159085,51275,79469,103348,158995,32,45,64,90
1621258288,0,0,0,0,0,51339,79560,103476,159177,51307,79514,103412,159085,32,46,64,92
1621258289,0,0,0,0,0,51363,79595,103524,159247,51339,79560,103476,159177,24,35,48,70
1621258290,0,0,0,0,0,51395,79641,103588,159339,51363,79595,103524,159247,32,46,64,92
1621258291,0,0,0,0,0,51427,79687,103652,159431,51395,79641,103588,159339,32,46,64,92
1621258292,0,0,0,0,0,51459,79733,103716,159523,51427,79687,103652,159431,32,46,64,92
1621258293,0,0,0,0,0,51483,79767,103764,159591,51459,79733,103716,159523,24,34,48,68
1621258294,0,0,0,0,0,51515,79813,103828,159683,51483,79767,103764,159591,32,46,64,92
1621258295,0,0,0,0,0,51547,79859,103892,159775,51515,79813,103828,159683,32,46,64,92
1621258296,0,0,0,0,0,51579,79905,103956,159867,51547,79859,103892,159775,32,46,64,92
1621258297,0,0,0,0,0,51603,79939,104004,159935,51579,79905,103956,159867,24,34,48,68
1621258298,0,0,0,0,0,51635,79985,104068,160027,51603,79939,104004,159935,32,46,64,92
1621258299,0,0,0,0,0,51667,80031,104132,160119,51635,79985,104068,160027,32,46,64,92
1621258300,0,0,0,0,0,51699,80077,104196,160211,51667,80031,104132,160119,32,46,64,92
1621258301,0,0,0,0,0,51723,80112,104244,160281,51699,80077,104196,160211,24,35,48,70
1621258302,0,0,0,0,0,51755,80157,104308,160371,51723,80112,104244,160281,32,45,64,90
1621258303,0,0,0,0,0,51787,80204,104372,160465,51755,80157,104308,160371,32,47,64,94
1621258304,0,0,0,0,0,51819,80249,104436,160555,51787,80204,104372,160465,32,45,64,90
1621258305,0,0,0,0,0,51843,80284,104484,160625,51819,80249,104436,160555,24,35,48,70
1621258306,0,0,0,0,0,51875,80330,104548,160717,51843,80284,104484,160625,32,46,64,92
1621258307,0,1,0,0,0,51907,80376,104612,160809,51875,80330,104548,160717,32,46,64,92
1621258308,0,0,0,0,0,51939,80422,104676,160901,51907,80376,104612,160809,32,46,64,92
1621258309,0,0,0,0,0,51963,80456,104724,160969,51939,80422,104676,160901,24,34,48,68
1621258310,0,0,0,0,0,51995,80502,104788,161061,51963,80456,104724,160969,32,46,64,92
1621258311,0,0,0,0,0,52027,80548,104852,161153,51995,80502,104788,161061,32,46,64,92
1621258312,0,0,0,0,0,52059,80594,104916,161245,52027,80548,104852,161153,32,46,64,92
1621258313,0,0,0,0,0,52083,80628,104964,161313,52059,80594,104916,161245,24,34,48,68
1621258314,0,0,0,0,0,52115,80674,105028,161405,52083,80628,104964,161313,32,46,64,92
1621258315,0,1,0,0,0,52143,80714,105084,161485,52115,80674,105028,161405,28,40,56,80
1621258316,0,0,0,0,0,52177,80763,105152,161583,52143,80714,105084,161485,34,49,68,98
1621258317,0,0,0,0,0,52209,80809,105216,161675,52177,80763,105152,161583,32,46,64,92
1621258318,0,0,0,0,0,52233,80844,105264,161745,52209,80809,105216,161675,24,35,48,70
1621258319,0,0,0,0,0,52265,80890,105328,161837,52233,80844,105264,161745,32,46,64,92
1621258320,0,0,0,0,0,52297,80936,105392,161929,52265,80890,105328,161837,32,46,64,92
1621258321,0,0,0,0,0,52329,80982,105456,162021,52297,80936,105392,161929,32,46,64,92
1621258322,0,0,0,0,0,52379,81036,105556,162129,52329,80982,105456,162021,50,54,100,108
1621258323,0,0,0,0,0,52387,81065,105572,162187,52379,81036,105556,162129,8,29,16,58
1621258324,0,1,0,0,0,52419,81111,105636,162279,52387,81065,105572,162187,32,46,64,92
1621258325,0,0,0,0,0,52447,81151,105692,162359,52419,81111,105636,162279,28,40,56,80
1621258326,0,1,0,0,0,52479,81197,105756,162451,52447,81151,105692,162359,32,46,64,92
1621258327,0,1,0,0,0,52503,81231,105804,162519,52479,81197,105756,162451,24,34,48,68
1621258328,0,0,0,0,0,52536,81279,105870,162615,52503,81231,105804,162519,33,48,66,96
1621258329,0,1,0,0,0,52568,81325,105934,162707,52536,81279,105870,162615,32,46,64,92
1621258330,0,0,0,0,0,52592,81359,105982,162775,52568,81325,105934,162707,24,34,48,68
1621258331,0,0,0,0,0,52624,81405,106046,162867,52592,81359,105982,162775,32,46,64,92
1621258332,0,0,0,0,0,52656,81451,106110,162959,52624,81405,106046,162867,32,46,64,92
1621258333,0,0,0,0,0,52688,81497,106174,163051,52656,81451,106110,162959,32,46,64,92
1621258334,0,0,0,0,0,52712,81531,106222,163119,52688,81497,106174,163051,24,34,48,68
1621258335,0,0,0,0,0,52744,81577,106286,163211,52712,81531,106222,163119,32,46,64,92
1621258336,0,0,0,0,0,52776,81623,106350,163303,52744,81577,106286,163211,32,46,64,92
1621258337,0,0,0,0,0,52804,81658,106406,163373,52776,81623,106350,163303,28,35,56,70
1621258338,0,0,0,0,0,52839,81713,106476,163483,52804,81658,106406,163373,35,55,70,110
1621258339,0,0,0,0,0,52863,81748,106524,163553,52839,81713,106476,163483,24,35,48,70
1621258340,0,1,0,0,0,52895,81794,106588,163645,52863,81748,106524,163553,32,46,64,92
1621258341,0,0,0,0,0,52927,81840,106652,163737,52895,81794,106588,163645,32,46,64,92
1621258342,0,0,0,0,0,52959,81886,106716,163829,52927,81840,106652,163737,32,46,64,92
1621258343,0,0,0,0,0,52983,81921,106764,163899,52959,81886,106716,163829,24,35,48,70
1621258344,0,0,0,0,0,53015,81966,106828,163989,52983,81921,106764,163899,32,45,64,90
1621258345,0,0,0,0,0,53047,82012,106892,164081,53015,81966,106828,163989,32,46,64,92
1621258346,0,0,0,0,0,53079,82058,106956,164173,53047,82012,106892,164081,32,46,64,92
1621258347,0,0,0,0,0,53103,82093,107004,164243,53079,82058,106956,164173,24,35,48,70
1621258348,0,0,0,0,0,53135,82139,107068,164335,53103,82093,107004,164243,32,46,64,92
1621258349,0,0,0,0,0,53168,82186,107134,164429,53135,82139,107068,164335,33,47,66,94
1621258350,0,0,0,0,0,53192,82220,107182,164497,53168,82186,107134,164429,24,34,48,68
1621258351,0,0,0,0,0,53224,82267,107246,164591,53192,82220,107182,164497,32,47,64,94
1621258352,0,0,0,0,0,53256,82312,107310,164681,53224,82267,107246,164591,32,45,64,90
1621258353,0,0,0,0,0,53288,82358,107374,164773,53256,82312,107310,164681,32,46,64,92
1621258354,0,0,0,0,0,53312,82393,107422,164843,53288,82358,107374,164773,24,35,48,70
1621258355,0,0,0,0,0,53344,82439,107486,164935,53312,82393,107422,164843,32,46,64,92
1621258356,0,0,0,0,0,53376,82485,107550,165027,53344,82439,107486,164935,32,46,64,92
1621258357,0,0,0,0,0,53408,82531,107614,165119,53376,82485,107550,165027,32,46,64,92
1621258358,0,0,0,0,0,53432,82565,107662,165187,53408,82531,107614,165119,24,34,48,68
1621258359,0,0,0,0,0,53464,82611,107726,165279,53432,82565,107662,165187,32,46,64,92
1621258360,0,0,0,0,0,53496,82657,107790,165371,53464,82611,107726,165279,32,46,64,92
1621258361,0,0,0,0,0,53528,82703,107854,165463,53496,82657,107790,165371,32,46,64,92
1621258362,0,0,0,0,0,53552,82737,107902,165531,53528,82703,107854,165463,24,34,48,68
1621258363,0,0,0,0,0,53603,82775,108004,165607,53552,82737,107902,165531,51,38,102,76
1621258364,0,0,0,0,0,53619,82834,108036,165725,53603,82775,108004,165607,16,59,32,118
1621258365,0,1,0,0,0,53643,82868,108084,165793,53619,82834,108036,165725,24,34,48,68
1621258366,0,0,0,0,0,53674,82913,108148,165883,53643,82868,108084,165793,31,45,64,90
1621258367,0,0,0,0,0,53706,82960,108212,165977,53674,82913,108148,165883,32,47,64,94
1621258368,0,0,0,0,0,53738,83006,108276,166069,53706,82960,108212,165977,32,46,64,92
1621258369,0,0,0,0,0,53762,83040,108324,166137,53738,83006,108276,166069,24,34,48,68
1621258370,0,0,0,0,0,53792,83083,108384,166223,53762,83040,108324,166137,30,43,60,86
1621258371,0,0,0,0,0,53824,83129,108448,166315,53792,83083,108384,166223,32,46,64,92
1621258372,0,0,0,0,0,53856,83175,108512,166407,53824,83129,108448,166315,32,46,64,92
1621258373,0,0,0,0,0,53888,83221,108576,166499,53856,83175,108512,166407,32,46,64,92
1621258374,0,0,0,0,0,53912,83255,108624,166567,53888,83221,108576,166499,24,34,48,68
1621258375,0,0,0,0,0,53944,83301,108688,166659,53912,83255,108624,166567,32,46,64,92
1621258376,0,0,0,0,0,53976,83347,108752,166751,53944,83301,108688,166659,32,46,64,92
1621258377,0,0,0,0,0,54007,83373,108816,166806,53976,83347,108752,166751,31,26,64,55
1621258378,0,0,0,0,0,54031,83408,108864,166876,54007,83373,108816,166806,24,35,48,70
1621258379,0,0,0,0,0,54063,83454,108928,166968,54031,83408,108864,166876,32,46,64,92
1621258380,0,0,0,0,0,54071,83499,108979,167058,54063,83454,108928,166968,8,45,51,90
1621258381,0,0,0,0,0,54081,83534,109017,167128,54071,83499,108979,167058,10,35,38,70
1621258382,0,0,0,0,0,54100,83581,109031,167222,54081,83534,109017,167128,19,47,14,94
1621258383,0,0,0,0,0,54127,83630,109085,167320,54100,83581,109031,167222,27,49,54,98
1621258384,0,0,0,0,0,54129,83665,109108,167390,54127,83630,109085,167320,2,35,23,70
1621258385,0,0,0,0,0,54143,83713,109148,167486,54129,83665,109108,167390,14,48,40,96
1621258386,0,0,0,0,0,54159,83761,109178,167582,54143,83713,109148,167486,16,48,30,96
1621258387,0,0,0,0,0,54178,83806,109216,167672,54159,83761,109178,167582,19,45,38,90
1621258388,0,0,0,0,0,54193,83842,109246,167744,54178,83806,109216,167672,15,36,30,72
1621258389,0,0,0,0,0,54213,83869,109286,167801,54193,83842,109246,167744,20,27,40,57
1621258390,0,0,0,0,0,54229,83914,109318,167891,54213,83869,109286,167801,16,45,32,90
1621258391,0,0,0,0,0,54247,83950,109354,167963,54229,83914,109318,167891,18,36,36,72
1621258392,0,0,0,0,0,54254,83996,109400,168055,54247,83950,109354,167963,7,46,46,92
1621258393,0,0,0,0,0,54264,84010,109438,168084,54254,83996,109400,168055,10,14,38,29
1621258394,0,0,0,0,0,54280,84055,109448,168174,54264,84010,109438,168084,16,45,10,90
1621258395,0,0,0,0,0,54305,84100,109498,168264,54280,84055,109448,168174,25,45,50,90
1621258396,0,0,0,0,0,54314,84148,109540,168360,54305,84100,109498,168264,9,48,42,96
1621258397,0,0,0,0,0,54325,84163,109568,168393,54314,84148,109540,168360,11,15,28,33
1621258398,0,0,0,0,0,54340,84211,109598,168489,54325,84163,109568,168393,15,48,30,96
1621258399,0,0,0,0,0,54360,84259,109638,168585,54340,84211,109598,168489,20,48,40,96
1621258400,0,0,0,0,0,54375,84294,109668,168655,54360,84259,109638,168585,15,35,30,70
1621258401,0,0,0,0,0,54395,84342,109708,168751,54375,84294,109668,168655,20,48,40,96
1621258402,0,0,0,0,0,54414,84387,109746,168841,54395,84342,109708,168751,19,45,38,90
1621258403,0,0,0,0,0,54429,84424,109776,168915,54414,84387,109746,168841,15,37,30,74
1621258404,0,0,0,0,0,54449,84471,109816,169009,54429,84424,109776,168915,20,47,40,94
1621258405,0,0,0,0,0,54464,84507,109846,169081,54449,84471,109816,169009,15,36,30,72
1621258406,0,0,0,0,0,54484,84555,109886,169177,54464,84507,109846,169081,20,48,40,96
1621258407,0,0,0,0,0,54504,84603,109926,169273,54484,84555,109886,169177,20,48,40,96
1621258408,0,0,0,0,0,54519,84639,109956,169345,54504,84603,109926,169273,15,36,30,72
1621258409,0,0,0,0,0,54539,84687,109996,169441,54519,84639,109956,169345,20,48,40,96
1621258410,0,0,0,0,0,54554,84723,110026,169513,54539,84687,109996,169441,15,36,30,72
1621258411,0,0,0,0,0,54574,84771,110066,169609,54554,84723,110026,169513,20,48,40,96
1621258412,0,0,0,0,0,54594,84818,110106,169703,54574,84771,110066,169609,20,47,40,94
1621258413,0,0,0,0,0,54609,84854,110136,169775,54594,84818,110106,169703,15,36,30,72
1621258414,0,0,0,0,0,54629,84902,110176,169871,54609,84854,110136,169775,20,48,40,96
1621258415,0,0,0,0,0,54644,84938,110206,169943,54629,84902,110176,169871,15,36,30,72
1621258416,0,0,0,0,0,54664,84986,110246,170039,54644,84938,110206,169943,20,48,40,96
1621258420,0,0,0,0,0,54689,85051,110296,170169,54664,84986,110246,170039,25,65,50,130
1621258421,0,0,0,0,0,54744,85155,110381,170377,54689,85051,110296,170169,55,104,85,208
1621258422,0,0,0,0,0,54759,85191,110411,170449,54744,85155,110381,170377,15,36,30,72
1621258423,0,0,0,0,0,54779,85239,110451,170545,54759,85191,110411,170449,20,48,40,96
1621258424,0,0,0,0,0,54799,85287,110491,170641,54779,85239,110451,170545,20,48,40,96
1621258425,0,0,0,0,0,54814,85316,110521,170702,54799,85287,110491,170641,15,29,30,61
1621258426,0,0,0,0,0,54834,85335,110561,170740,54814,85316,110521,170702,20,19,40,38
1621258427,0,0,0,0,0,54849,85371,110591,170812,54834,85335,110561,170740,15,36,30,72
1621258428,0,0,0,0,0,54869,85419,110631,170908,54849,85371,110591,170812,20,48,40,96
1621258429,0,0,0,0,0,54889,85453,110671,170979,54869,85419,110631,170908,20,34,40,71
1621258430,0,0,0,0,0,54903,85465,110699,171003,54889,85453,110671,170979,14,12,28,24
1621258431,0,0,0,0,0,54923,85513,110739,171099,54903,85465,110699,171003,20,48,40,96
1621258432,0,0,0,0,0,54943,85561,110779,171195,54923,85513,110739,171099,20,48,40,96
1621258433,0,0,0,0,0,54958,85597,110809,171267,54943,85561,110779,171195,15,36,30,72
1621258434,0,0,0,0,0,54978,85645,110849,171363,54958,85597,110809,171267,20,48,40,96
1621258435,0,0,0,0,0,54993,85681,110879,171435,54978,85645,110849,171363,15,36,30,72
1621258436,0,0,0,0,0,55013,85729,110919,171531,54993,85681,110879,171435,20,48,40,96
1621258437,0,0,0,0,0,55033,85776,110959,171625,55013,85729,110919,171531,20,47,40,94
1621258438,0,0,0,0,0,55048,85812,110989,171697,55033,85776,110959,171625,15,36,30,72
1621258439,0,0,0,0,0,55068,85860,111029,171793,55048,85812,110989,171697,20,48,40,96
1621258440,0,0,0,0,0,55083,85896,111059,171865,55068,85860,111029,171793,15,36,30,72
1621258441,0,0,0,0,0,55103,85944,111099,171961,55083,85896,111059,171865,20,48,40,96
1621258442,0,0,0,0,0,55123,85992,111139,172057,55103,85944,111099,171961,20,48,40,96
1621258443,0,0,0,0,0,55138,86028,111169,172129,55123,85992,111139,172057,15,36,30,72
1621258444,0,0,0,0,0,55153,86068,111199,172209,55138,86028,111169,172129,15,40,30,80
1621258445,0,0,0,0,0,55174,86107,111241,172290,55153,86068,111199,172209,21,39,42,81
1621258446,0,0,0,0,0,55202,86147,111297,172370,55174,86107,111241,172290,28,40,56,80
1621258447,0,0,0,0,0,55212,86171,111317,172418,55202,86147,111297,172370,10,24,20,48
1621258448,0,0,0,0,0,55227,86207,111347,172490,55212,86171,111317,172418,15,36,30,72
1621258449,0,0,0,0,0,55247,86245,111387,172569,55227,86207,111347,172490,20,38,40,79
1621258450,0,0,0,0,0,55267,86268,111427,172615,55247,86245,111387,172569,20,23,40,46
1621258451,0,0,0,0,0,55282,86304,111457,172687,55267,86268,111427,172615,15,36,30,72
1621258452,0,0,0,0,0,55302,86352,111497,172783,55282,86304,111457,172687,20,48,40,96
1621258453,0,0,0,0,0,55317,86383,111527,172848,55302,86352,111497,172783,15,31,30,65
1621258454,0,0,0,0,0,55337,86402,111567,172886,55317,86383,111527,172848,20,19,40,38
1621258455,0,0,0,0,0,55357,86449,111607,172980,55337,86402,111567,172886,20,47,40,94
1621258456,0,0,0,0,0,55372,86486,111637,173054,55357,86449,111607,172980,15,37,30,74
1621258457,0,0,0,0,0,55392,86534,111677,173150,55372,86486,111637,173054,20,48,40,96
1621258458,0,0,0,0,0,55407,86569,111707,173220,55392,86534,111677,173150,15,35,30,70
1621258459,0,0,0,0,0,55427,86617,111747,173316,55407,86569,111707,173220,20,48,40,96
1621258460,0,0,0,0,0,55447,86665,111787,173412,55427,86617,111747,173316,20,48,40,96
1621258461,0,0,0,0,0,55462,86701,111817,173484,55447,86665,111787,173412,15,36,30,72
1621258462,0,0,0,0,0,55482,86749,111857,173580,55462,86701,111817,173484,20,48,40,96
1621258463,0,0,0,0,0,55497,86785,111887,173652,55482,86749,111857,173580,15,36,30,72
1621258464,0,0,0,0,0,55517,86832,111927,173746,55497,86785,111887,173652,20,47,40,94
1621258465,0,0,0,0,0,55537,86864,111967,173813,55517,86832,111927,173746,20,32,40,67
1621258466,0,0,0,0,0,55552,86881,111997,173847,55537,86864,111967,173813,15,17,30,34
1621258467,0,0,0,0,0,55572,86929,112037,173943,55552,86881,111997,173847,20,48,40,96
1621258468,0,0,0,0,0,55587,86965,112067,174015,55572,86929,112037,173943,15,36,30,72
1621258469,0,0,0,0,0,55607,87013,112107,174111,55587,86965,112067,174015,20,48,40,96
1621258470,0,0,0,0,0,55627,87061,112147,174207,55607,87013,112107,174111,20,48,40,96
1621258471,0,0,0,0,0,55646,87113,112185,174311,55627,87061,112147,174207,19,52,38,104
1621258472,0,0,0,0,0,55662,87144,112217,174373,55646,87113,112185,174311,16,31,32,62
1621258473,0,0,0,0,0,55677,87180,112247,174445,55662,87144,112217,174373,15,36,30,72
1621258474,0,0,0,0,0,55697,87228,112287,174541,55677,87180,112247,174445,20,48,40,96
1621258475,0,0,0,0,0,55717,87276,112327,174637,55697,87228,112287,174541,20,48,40,96
1621258476,0,0,0,0,0,55732,87312,112357,174709,55717,87276,112327,174637,15,36,30,72
1621258477,0,0,0,0,0,55752,87360,112397,174805,55732,87312,112357,174709,20,48,40,96
1621258478,0,0,0,0,0,55767,87396,112427,174877,55752,87360,112397,174805,15,36,30,72
1621258479,0,0,0,0,0,55787,87443,112467,174971,55767,87396,112427,174877,20,47,40,94
1621258480,0,0,0,0,0,55807,87491,112507,175067,55787,87443,112467,174971,20,48,40,96
1621258481,0,0,0,0,0,55822,87518,112537,175124,55807,87491,112507,175067,15,27,30,57
1621258482,0,0,0,0,0,55842,87541,112577,175170,55822,87518,112537,175124,20,23,40,46
1621258483,0,0,0,0,0,55857,87577,112607,175242,55842,87541,112577,175170,15,36,30,72
1621258484,0,0,0,0,0,55877,87625,112647,175338,55857,87577,112607,175242,20,48,40,96
1621258485,0,0,0,0,0,55897,87673,112687,175434,55877,87625,112647,175338,20,48,40,96
1621258486,0,0,0,0,0,55912,87709,112717,175506,55897,87673,112687,175434,15,36,30,72
1621258487,0,0,0,0,0,55932,87757,112757,175602,55912,87709,112717,175506,20,48,40,96
1621258488,0,0,0,0,0,55947,87792,112787,175672,55932,87757,112757,175602,15,35,30,70
1621258489,0,0,0,0,0,55967,87840,112827,175768,55947,87792,112787,175672,20,48,40,96
1621258490,0,0,0,0,0,55987,87888,112867,175864,55967,87840,112827,175768,20,48,40,96
1621258491,0,0,0,0,0,56002,87924,112897,175936,55987,87888,112867,175864,15,36,30,72
1621258492,0,0,0,0,0,56022,87972,112937,176032,56002,87924,112897,175936,20,48,40,96
1621258493,0,0,0,0,0,56037,88008,112967,176104,56022,87972,112937,176032,15,36,30,72
1621258494,0,0,0,0,0,56057,88056,113007,176200,56037,88008,112967,176104,20,48,40,96
1621258495,0,0,0,0,0,56077,88103,113047,176294,56057,88056,113007,176200,20,47,40,94
1621258496,0,0,0,0,0,56092,88139,113077,176366,56077,88103,113047,176294,15,36,30,72
1621258497,0,0,0,0,0,56112,88187,113117,176462,56092,88139,113077,176366,20,48,40,96
1621258498,0,0,0,0,0,56127,88223,113147,176534,56112,88187,113117,176462,15,36,30,72
1621258499,0,0,0,0,0,56147,88271,113187,176630,56127,88223,113147,176534,20,48,40,96
1621258500,0,0,0,0,0,56167,88319,113227,176726,56147,88271,113187,176630,20,48,40,96
1621258501,0,0,0,0,0,56182,88354,113257,176796,56167,88319,113227,176726,15,35,30,70
1621258502,0,0,0,0,0,56202,88402,113297,176892,56182,88354,113257,176796,20,48,40,96
1621258503,0,0,0,0,0,56217,88438,113327,176964,56202,88402,113297,176892,15,36,30,72
1621258504,0,0,0,0,0,56237,88486,113367,177060,56217,88438,113327,176964,20,48,40,96
1621258505,0,0,0,0,0,56257,88515,113407,177121,56237,88486,113367,177060,20,29,40,61
1621258506,0,0,0,0,0,56272,88535,113437,177161,56257,88515,113407,177121,15,20,30,40
1621258507,0,0,0,0,0,56292,88582,113477,177255,56272,88535,113437,177161,20,47,40,94
1621258508,0,0,0,0,0,56307,88619,113507,177329,56292,88582,113477,177255,15,37,30,74
1621258509,0,0,0,0,0,56327,88652,113547,177398,56307,88619,113507,177329,20,33,40,69
1621258510,0,0,0,0,0,56347,88679,113587,177452,56327,88652,113547,177398,20,27,40,54
1621258511,0,0,0,0,0,56362,88715,113617,177524,56347,88679,113587,177452,15,36,30,72
1621258512,0,0,0,0,0,56382,88763,113657,177620,56362,88715,113617,177524,20,48,40,96
1621258513,0,0,0,0,0,56397,88790,113687,177677,56382,88763,113657,177620,15,27,30,57
1621258514,0,0,0,0,0,56417,88813,113727,177723,56397,88790,113687,177677,20,23,40,46
1621258515,0,0,0,0,0,56437,88861,113767,177819,56417,88813,113727,177723,20,48,40,96
1621258516,0,0,0,0,0,56451,88894,113795,177885,56437,88861,113767,177819,14,33,28,66
1621258517,0,0,0,0,0,56471,88942,113835,177981,56451,88894,113795,177885,20,48,40,96
1621258518,0,0,0,0,0,56491,88990,113875,178077,56471,88942,113835,177981,20,48,40,96
1621258519,0,0,0,0,0,56506,89026,113905,178149,56491,88990,113875,178077,15,36,30,72
1621258520,0,0,0,0,0,56526,89074,113945,178245,56506,89026,113905,178149,20,48,40,96
1621258521,0,0,0,0,0,56541,89109,113975,178315,56526,89074,113945,178245,15,35,30,70
1621258522,0,0,0,0,0,56561,89157,114015,178411,56541,89109,113975,178315,20,48,40,96
1621258523,0,0,0,0,0,56581,89205,114055,178507,56561,89157,114015,178411,20,48,40,96
1621258524,0,0,0,0,0,56596,89241,114085,178579,56581,89205,114055,178507,15,36,30,72
1621258525,0,0,0,0,0,56616,89289,114125,178675,56596,89241,114085,178579,20,48,40,96
1621258526,0,0,0,0,0,56631,89325,114155,178747,56616,89289,114125,178675,15,36,30,72
1621258527,0,0,0,0,0,56651,89373,114195,178843,56631,89325,114155,178747,20,48,40,96
1621258528,0,0,0,0,0,56671,89420,114235,178937,56651,89373,114195,178843,20,47,40,94
1621258529,0,0,0,0,0,56686,89456,114265,179009,56671,89420,114235,178937,15,36,30,72
1621258530,0,0,0,0,0,56706,89504,114305,179105,56686,89456,114265,179009,20,48,40,96
1621258531,0,0,0,0,0,56721,89540,114335,179177,56706,89504,114305,179105,15,36,30,72
1621258532,0,0,0,0,0,56741,89588,114375,179273,56721,89540,114335,179177,20,48,40,96
1621258533,0,0,0,0,0,56758,89615,114409,179328,56741,89588,114375,179273,17,27,34,55
1621258534,0,0,0,0,0,56777,89639,114447,179376,56758,89615,114409,179328,19,24,38,48
1621258535,0,0,0,0,0,56797,89687,114487,179472,56777,89639,114447,179376,20,48,40,96
1621258536,0,0,0,0,0,56812,89723,114517,179544,56797,89687,114487,179472,15,36,30,72
1621258537,0,0,0,0,0,56832,89769,114557,179636,56812,89723,114517,179544,20,46,40,92
1621258545,0,0,0,0,0,56853,89826,114599,179750,56832,89769,114557,179636,21,57,42,114
1621258546,0,0,0,0,0,56963,89826,114692,179753,56853,89826,114599,179750,110,0,93,3
1621258547,0,0,0,0,0,56983,89857,114732,179815,56963,89826,114692,179753,20,31,40,62
1621258548,0,0,0,0,0,56998,89893,114762,179887,56983,89857,114732,179815,15,36,30,72
1621258549,0,0,0,0,0,57018,89941,114802,179983,56998,89893,114762,179887,20,48,40,96
1621258551,0,0,0,0,0,57058,90038,114882,180177,57018,89941,114802,179983,40,97,80,194
1621258552,0,0,0,0,0,57084,90098,114934,180297,57058,90038,114882,180177,26,60,52,120
1621258553,0,0,0,0,0,57092,90118,114950,180337,57084,90098,114934,180297,8,20,16,40
1621258554,0,0,0,0,0,57107,90154,114980,180409,57092,90118,114950,180337,15,36,30,72
1621258555,0,0,0,0,0,57127,90201,115020,180503,57107,90154,114980,180409,20,47,40,94
1621258556,0,0,0,0,0,57142,90237,115050,180575,57127,90201,115020,180503,15,36,30,72
1621258557,0,0,0,0,0,57162,90285,115090,180671,57142,90237,115050,180575,20,48,40,96
1621258558,0,0,0,0,0,57178,90323,115122,180747,57162,90285,115090,180671,16,38,32,76
1621258559,0,0,0,0,0,57198,90371,115162,180843,57178,90323,115122,180747,20,48,40,96
1621258560,0,0,0,0,0,57218,90419,115202,180939,57198,90371,115162,180843,20,48,40,96
1621258561,0,0,0,0,0,57233,90455,115232,181011,57218,90419,115202,180939,15,36,30,72
1621258562,0,0,0,0,0,57253,90503,115272,181107,57233,90455,115232,181011,20,48,40,96
1621258563,0,0,0,0,0,57268,90539,115302,181179,57253,90503,115272,181107,15,36,30,72
1621258564,0,0,0,0,0,57288,90587,115342,181275,57268,90539,115302,181179,20,48,40,96
1621258565,0,0,0,0,0,57308,90634,115382,181369,57288,90587,115342,181275,20,47,40,94
1621258566,0,0,0,0,0,57323,90670,115412,181441,57308,90634,115382,181369,15,36,30,72
1621258567,0,0,0,0,0,57343,90718,115452,181537,57323,90670,115412,181441,20,48,40,96
1621258568,0,0,0,0,0,57358,90754,115482,181609,57343,90718,115452,181537,15,36,30,72
1621258569,0,0,0,0,0,57378,90802,115522,181705,57358,90754,115482,181609,20,48,40,96
1621258570,0,0,0,0,0,57398,90850,115562,181801,57378,90802,115522,181705,20,48,40,96
1621258571,0,0,0,0,0,57413,90886,115592,181873,57398,90850,115562,181801,15,36,30,72
1621258573,0,0,0,0,0,57452,90979,115670,182059,57413,90886,115592,181873,39,93,78,186
1621258574,0,0,0,0,0,57467,91015,115700,182131,57452,90979,115670,182059,15,36,30,72
1621258575,0,0,0,0,0,57487,91063,115740,182227,57467,91015,115700,182131,20,48,40,96
1621258576,0,0,0,0,0,57502,91099,115770,182299,57487,91063,115740,182227,15,36,30,72
1621258577,0,0,0,0,0,57522,91146,115810,182393,57502,91099,115770,182299,20,47,40,94
1621258578,0,0,0,0,0,57542,91194,115850,182489,57522,91146,115810,182393,20,48,40,96
1621258579,0,0,0,0,0,57557,91230,115880,182561,57542,91194,115850,182489,15,36,30,72
1621258580,0,0,0,0,0,57577,91278,115920,182657,57557,91230,115880,182561,20,48,40,96
1621258581,0,0,0,0,0,57595,91321,115956,182743,57577,91278,115920,182657,18,43,36,86
1621258582,0,0,0,0,0,57610,91357,115986,182815,57595,91321,115956,182743,15,36,30,72
1621258583,0,0,0,0,0,57630,91405,116026,182911,57610,91357,115986,182815,20,48,40,96
1621258584,0,0,0,0,0,57651,91452,116068,183005,57630,91405,116026,182911,21,47,42,94
1621258585,0,0,0,0,0,57652,91488,116102,183077,57651,91452,116068,183005,1,36,34,72
1621258586,0,0,0,0,0,57664,91535,116144,183171,57652,91488,116102,183077,12,47,42,94
